support,itemsets
0.10699158446190715,"engagement=low, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.10587694365490721,"engagement=low, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.12738951123000614,"any_harmful=1, topic=2024 election / 2024 / election / like, verified=0"
0.12726411413921865,"any_harmful=1, sensitive=0, topic=2024 election / 2024 / election / like"
0.08079752549740846,"any_harmful=1, engagement=low, topic=2024 election / 2024 / election / like"
0.11443181184863178,"any_harmful=1, period=post_election, topic=2024 election / 2024 / election / like"
0.1259962102212562,"any_harmful=1, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.08032380315443348,"any_harmful=1, engagement=low, topic=2024 election / 2024 / election / like, verified=0"
0.079808281781196,"any_harmful=1, engagement=low, sensitive=0, topic=2024 election / 2024 / election / like"
0.0699715766594215,"any_harmful=1, engagement=low, period=post_election, topic=2024 election / 2024 / election / like"
0.07933455943822103,"any_harmful=1, engagement=low, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.06960931839714651,"any_harmful=1, engagement=low, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.06910773003399655,"any_harmful=1, engagement=low, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.06874547177172156,"any_harmful=1, engagement=low, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.11337290308198184,"any_harmful=1, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.11321963997101935,"any_harmful=1, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.1121607312043694,"any_harmful=1, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.10940199520704454,"any_harmful=1, label=Sensationalism, topic=2024 election / 2024 / election / like"
0.10820375633951959,"label=Sensationalism, topic=2024 election / 2024 / election / like, verified=0"
0.10820375633951959,"label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like"
0.06852254361032158,"engagement=low, label=Sensationalism, topic=2024 election / 2024 / election / like"
0.09751713760240763,"label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like"
0.10820375633951959,"any_harmful=1, label=Sensationalism, topic=2024 election / 2024 / election / like, verified=0"
0.10820375633951959,"any_harmful=1, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like"
0.10700551747199465,"label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.10700551747199465,"any_harmful=1, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.06852254361032158,"any_harmful=1, engagement=low, label=Sensationalism, topic=2024 election / 2024 / election / like"
0.06810455330769659,"engagement=low, label=Sensationalism, topic=2024 election / 2024 / election / like, verified=0"
0.06764476397480912,"engagement=low, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like"
0.05938248899292203,"engagement=low, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like"
0.06810455330769659,"any_harmful=1, engagement=low, label=Sensationalism, topic=2024 election / 2024 / election / like, verified=0"
0.06764476397480912,"any_harmful=1, engagement=low, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like"
0.06722677367218415,"engagement=low, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.06722677367218415,"any_harmful=1, engagement=low, label=Sensationalism, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.05938248899292203,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like"
0.05903416374073455,"engagement=low, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.05861617343810957,"engagement=low, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.05903416374073455,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.05861617343810957,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.05826784818592209,"engagement=low, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.05826784818592209,"any_harmful=1, engagement=low, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.09751713760240763,"any_harmful=1, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like"
0.09648609485593268,"label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.09647216184584517,"label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.09648609485593268,"any_harmful=1, label=Sensationalism, period=post_election, topic=2024 election / 2024 / election / like, verified=0"
0.09647216184584517,"any_harmful=1, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.09544111909937023,"label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.09544111909937023,"any_harmful=1, label=Sensationalism, period=post_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.08722064314774564,"any_harmful=1, label=Speculation, topic=2024 election / 2024 / election / like"
0.08674692080477066,"label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like"
0.08628713147188319,"label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.08628713147188319,"label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.05496572479518475,"engagement=low, label=Speculation, topic=2024 election / 2024 / election / like"
0.07770439725798362,"label=Speculation, period=post_election, topic=2024 election / 2024 / election / like"
0.08674692080477066,"any_harmful=1, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like"
0.08628713147188319,"any_harmful=1, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.08581340912890821,"label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.08581340912890821,"any_harmful=1, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.08628713147188319,"any_harmful=1, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.08581340912890821,"label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.08535361979602073,"label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.08581340912890821,"any_harmful=1, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.08535361979602073,"any_harmful=1, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.08487989745304575,"label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.08487989745304575,"any_harmful=1, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.05496572479518475,"any_harmful=1, engagement=low, label=Speculation, topic=2024 election / 2024 / election / like"
0.054659198573259765,"engagement=low, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.05464526556317227,"engagement=low, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like"
0.054269074290809786,"engagement=low, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.04746976536811013,"engagement=low, label=Speculation, period=post_election, topic=2024 election / 2024 / election / like"
0.054659198573259765,"any_harmful=1, engagement=low, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.05464526556317227,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like"
0.054338739341247284,"engagement=low, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.054338739341247284,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, topic=2024 election / 2024 / election / like, verified=0"
0.054269074290809786,"any_harmful=1, engagement=low, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.0539625480688848,"engagement=low, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.053948615058797306,"engagement=low, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.0539625480688848,"any_harmful=1, engagement=low, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.053948615058797306,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like"
0.05364208883687232,"engagement=low, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.05364208883687232,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
